ID,from_type,from_id,to_type,to_id
17303,zibaldone,p4326_2,person,Q6691
17304,zibaldone,p4326_2,paragraph,p4328_2
17305,zibaldone,p4326_2,paragraph,p4349_1
17306,zibaldone,p4327_1,person,Q65337
17307,zibaldone,p4327_1,person,Q57879
17308,zibaldone,p4327_1,person,Q6691
17309,zibaldone,p4327_1,person,Q1398
17310,zibaldone,p4327_1,person,Q168962
17311,zibaldone,p4327_1,person,Q6691
17312,zibaldone,p4327_1,sequence,seq419
17313,zibaldone,p4327_1,person,Q65337
17314,zibaldone,p4327_1,person,Q57879
17315,zibaldone,p4327_1,person,Q6691
17316,zibaldone,p4327_1,place,Q2044
17317,zibaldone,p4327_1,paragraph,p4354_5
17318,zibaldone,p4327_2,bibl,zibbibl121
17319,zibaldone,p4327_2,person,Q868
17320,zibaldone,p4327_2,person,Q117253
17321,zibaldone,p4327_2,person,Q129772
17322,zibaldone,p4327_2,person,Q859
17323,zibaldone,p4327_2,bibl,Q2928079
17324,zibaldone,p4327_2,person,Q32376
17325,zibaldone,p4327_2,paragraph,p4311_1
17326,zibaldone,p4327_2,person,Q6691
17327,zibaldone,p4327_2,paragraph,p4319_1
17328,zibaldone,p4327_2,place,Q2044
17329,zibaldone,p4328_1,paragraph,p4317_1
17330,zibaldone,p4328_1,person,Q1235168
17331,zibaldone,p4328_1,person,Q844808
17332,zibaldone,p4328_2,paragraph,p4326_2
17333,zibaldone,p4328_2,bibl,viaf5724843
17334,zibaldone,p4328_2,person,Q1393399
17335,zibaldone,p4328_2,person,Q26825
17336,zibaldone,p4328_2,person,Q242270
17337,zibaldone,p4328_2,person,Q311485
17338,zibaldone,p4328_2,person,Q1393399
17339,zibaldone,p4328_2,person,Q26825
17340,zibaldone,p4328_2,person,Q1067
17341,zibaldone,p4328_2,person,Q1402
17342,zibaldone,p4328_2,person,Q716994
17343,zibaldone,p4329_1,place,Q38
17344,zibaldone,p4329_1,place,Q2044
17345,zibaldone,p4329_1,person,Q17590
17346,zibaldone,p4329_2,place,Q2044
17347,zibaldone,p4329_3,place,Q2044
17348,zibaldone,p4330_1,paragraph,p4326_1
17349,zibaldone,p4330_1,person,Q6691
17350,zibaldone,p4330_2,person,Q391216
17351,zibaldone,p4330_2,person,Q312660
17352,zibaldone,p4330_2,paragraph,p4152_6
17353,zibaldone,p4330_2,person,Q60586
17354,zibaldone,p4330_2,place,Q1747689
17355,zibaldone,p4330_2,person,Q106837
17356,zibaldone,p4330_2,paragraph,p4193_2
17357,zibaldone,p4330_3,paragraph,p4323_1
17358,zibaldone,p4330_3,place,Q22647
17359,zibaldone,p4330_3,place,Q201272
17360,zibaldone,p4330_3,bibl,Q2928079
17361,zibaldone,p4330_3,person,Q32376
17362,zibaldone,p4330_3,paragraph,p4312_2
17363,zibaldone,p4330_3,bibl,zibbibl078
17364,zibaldone,p4330_3,paragraph,p4378_1
17365,zibaldone,p4330_4,person,Q17590
17366,zibaldone,p4330_4,place,Q2044
17367,zibaldone,p4330_4,paragraph,p4333_1
17368,zibaldone,p4331_1,person,person008
17369,zibaldone,p4331_2,bibl,zibbibl096
17370,zibaldone,p4331_2,person,Q2833870
17371,zibaldone,p4331_2,person,Q8020370
17372,zibaldone,p4331_2,person,Q2833604
17373,zibaldone,p4331_2,place,Q1747689
17374,zibaldone,p4331_2,person,Q2833870
17375,zibaldone,p4331_2,person,Q1541
17376,zibaldone,p4331_2,person,Q1405
17377,zibaldone,p4331_2,place,Q1747689
17378,zibaldone,p4331_2,person,Q76434
17379,zibaldone,p4331_2,bibl,Q2928079
17380,zibaldone,p4331_2,person,Q32376
17381,zibaldone,p4331_2,paragraph,p4312_2
17382,zibaldone,p4333_1,paragraph,p4330_4
17383,zibaldone,p4333_2,place,Q6761
17384,zibaldone,p4333_2,place,Q2044
17385,zibaldone,p4333_2,place,Q13375
17386,zibaldone,p4333_2,place,Q6761
17387,zibaldone,p4333_2,place,Q2044
17388,zibaldone,p4333_2,place,Q13375
17389,zibaldone,p4333_2,place,Q2044
17390,zibaldone,p4334_1,paragraph,p4322_1
17391,zibaldone,p4334_1,bibl,zibbibl024
17392,zibaldone,p4334_1,person,Q712899
17393,zibaldone,p4334_1,person,Q6691
17394,zibaldone,p4334_1,person,Q3164045
17395,zibaldone,p4334_1,bibl,Q2928079
17396,zibaldone,p4334_1,person,Q32376
17397,zibaldone,p4334_1,bibl,zibbibl024
17398,zibaldone,p4334_1,person,Q833886
17399,zibaldone,p4334_1,person,Q833886
17400,zibaldone,p4334_1,place,Q21
17401,zibaldone,p4334_1,person,Q6691
17402,zibaldone,p4334_1,person,Q6261595
17403,zibaldone,p4334_1,person,Q18528028
17404,zibaldone,p4334_1,person,Q6691
17405,zibaldone,p4334_1,person,Q63182
17406,zibaldone,p4334_1,person,Q6691
17407,zibaldone,p4334_1,person,Q242172
17408,zibaldone,p4334_1,person,Q6691
17409,zibaldone,p4334_1,person,Q833886
17410,zibaldone,p4336_1,bibl,zibbibl024
17411,zibaldone,p4336_1,person,Q3164045
17412,zibaldone,p4336_1,paragraph,p4334_1
17413,zibaldone,p4336_1,place,Q142
17414,zibaldone,p4336_1,place,Q1273
17415,zibaldone,p4336_1,paragraph,p4365_1
17416,zibaldone,p4336_1,bibl,zibbibl024
17417,zibaldone,p4336_1,person,Q7325127
17418,zibaldone,p4336_1,person,Q6691
17419,zibaldone,p4336_1,bibl,viaf7725903
17420,zibaldone,p4336_1,person,Q7325127
17421,zibaldone,p4336_2,paragraph,p4334_1
17422,zibaldone,p4336_3,paragraph,p4318_1
17423,zibaldone,p4336_3,bibl,zibbibl080
17424,zibaldone,p4336_3,person,Q994181
17425,zibaldone,p4336_3,place,Q1741
17426,zibaldone,p4336_3,person,Q202815
17427,zibaldone,p4336_3,place,Q103251
17428,zibaldone,p4336_3,person,Q202815
17429,zibaldone,p4336_3,place,Q38
17430,zibaldone,p4336_3,place,Q142
17431,zibaldone,p4336_3,person,Q76434
17432,zibaldone,p4336_3,person,Q32376
17433,zibaldone,p4336_3,bibl,zibbibl089
17434,zibaldone,p4336_3,person,Q202815
17435,zibaldone,p4336_3,person,Q6701
17436,zibaldone,p4336_3,person,Q70518
17437,zibaldone,p4336_3,place,Q2814
17438,zibaldone,p4336_3,place,Q2814
17439,zibaldone,p4336_3,person,Q156413
17440,zibaldone,p4336_3,place,Q64
17441,zibaldone,p4336_3,place,Q403
17442,zibaldone,p4336_3,place,Q224
17443,zibaldone,p4336_3,place,Q681964
17444,zibaldone,p4336_3,place,Q236
17445,zibaldone,p4336_3,person,Q202815
17446,zibaldone,p4336_3,place,Q1741
17447,zibaldone,p4336_3,person,Q315172
17448,zibaldone,p4336_3,place,Q656
17449,zibaldone,p4336_3,bibl,zibbibl090
17450,zibaldone,p4336_3,person,Q202815
17451,zibaldone,p4336_3,place,Q2079
17452,zibaldone,p4336_3,person,Q202815
17453,zibaldone,p4336_3,place,Q183
17454,zibaldone,p4336_3,place,Q46
17455,zibaldone,p4336_3,person,Q316462
17456,zibaldone,p4336_3,place,Q403
17457,zibaldone,p4339_1,bibl,zibbibl085
17458,zibaldone,p4339_1,bibl,viaf61645001
17459,zibaldone,p4339_1,place,Q4628
17460,zibaldone,p4339_1,person,Q537554
17461,zibaldone,p4339_1,person,Q323574
17462,zibaldone,p4339_1,person,Q1400377
17463,zibaldone,p4339_1,place,Q4628
17464,zibaldone,p4339_1,person,Q323574
17465,zibaldone,p4339_1,person,Q537554
17466,zibaldone,p4339_1,place,Q4628
17467,zibaldone,p4339_1,person,Q537554
17468,zibaldone,p4339_1,place,Q189
17469,zibaldone,p4339_1,place,Q20
17470,zibaldone,p4339_1,place,Q35
17471,zibaldone,p4339_1,place,Q4628
17472,zibaldone,p4339_1,place,Q4628
17473,zibaldone,p4339_1,person,Q323574
17474,zibaldone,p4339_1,person,Q537554
17475,zibaldone,p4339_1,place,Q4628
17476,zibaldone,p4339_1,person,Q384126
17477,zibaldone,p4339_1,place,Q1748
17478,zibaldone,p4339_1,paragraph,p4352_5
17479,zibaldone,p4339_1,paragraph,p4361_1
17480,zibaldone,p4340_1,bibl,Q2928079
17481,zibaldone,p4340_1,person,Q30908
17482,zibaldone,p4340_1,person,person037
17483,zibaldone,p4340_1,person,Q30908
17484,zibaldone,p4340_1,person,Q30908
17485,zibaldone,p4340_1,person,Q32376
17486,zibaldone,p4340_1,paragraph,p4362_2
17487,zibaldone,p4341_1,bibl,Q2928079
17488,zibaldone,p4341_1,person,Q982008
17489,zibaldone,p4341_1,place,Q17269
17490,zibaldone,p4341_1,place,Q12557
17491,zibaldone,p4341_1,person,Q7523
17492,zibaldone,p4341_1,person,Q720
17493,zibaldone,p4341_1,person,person038
17494,zibaldone,p4341_1,person,Q8532
17495,zibaldone,p4341_1,person,Q8532
17496,zibaldone,p4341_2,bibl,Q2928079
17497,zibaldone,p4341_2,bibl,Q2928079
17498,zibaldone,p4341_2,person,Q32376
17499,zibaldone,p4341_3,bibl,Q2928079
17500,zibaldone,p4341_3,person,Q8532
17501,zibaldone,p4341_3,person,Q163510
17502,zibaldone,p4341_3,person,Q982008
17503,zibaldone,p4341_3,person,Q32376
17504,zibaldone,p4342_1,bibl,Q60220
17505,zibaldone,p4342_1,place,Q46
17506,zibaldone,p4342_1,place,Q48
17507,zibaldone,p4342_1,person,Q1398
17508,zibaldone,p4342_1,place,Q46
17509,zibaldone,p4342_1,place,Q48
17510,zibaldone,p4342_1,person,Q574368
17511,zibaldone,p4342_1,place,Q245062
17512,zibaldone,p4342_1,person,Q15462
17513,zibaldone,p4342_1,bibl,zibbibl032
17514,zibaldone,p4342_1,person,Q32376
17515,zibaldone,p4342_1,person,Q15462
17516,zibaldone,p4342_1,place,Q11768
17517,zibaldone,p4342_1,person,Q574368
17518,zibaldone,p4342_1,person,Q574368
17519,zibaldone,p4342_1,person,Q186153
17520,zibaldone,p4342_1,place,Q15
17521,zibaldone,p4342_1,place,Q48
17522,zibaldone,p4342_1,place,Q46
17523,zibaldone,p4342_1,bibl,Q28042380
17524,zibaldone,p4342_1,person,Q21543057
17525,zibaldone,p4342_1,bibl,viaf67238932
17526,zibaldone,p4342_1,person,Q78283
17527,zibaldone,p4342_1,person,Q574368
17528,zibaldone,p4342_1,place,Q2044
17529,zibaldone,p4343_1,bibl,Q12901621
17530,zibaldone,p4343_1,person,Q65337
17531,zibaldone,p4343_1,person,Q65337
17532,zibaldone,p4343_1,paragraph,p4238_2
17533,zibaldone,p4343_1,paragraph,p4354_3
17534,zibaldone,p4344_1,paragraph,p4351_1
17535,zibaldone,p4345_1,bibl,Q12901621
17536,zibaldone,p4345_1,person,Q65337
17537,zibaldone,p4345_1,bibl,Q12901621
17538,zibaldone,p4345_1,person,Q131671
17539,zibaldone,p4345_1,person,Q65337
17540,zibaldone,p4345_1,person,Q59138
17541,zibaldone,p4345_1,person,Q26825
17542,zibaldone,p4345_1,paragraph,p4375_1
17543,zibaldone,p4345_1,person,Q6691
17544,zibaldone,p4345_1,bibl,Q12901621
17545,zibaldone,p4345_1,person,Q80398
17546,zibaldone,p4345_1,place,Q11772
17547,zibaldone,p4345_1,person,Q6691
17548,zibaldone,p4345_1,person,Q80398
17549,zibaldone,p4345_1,person,Q1126515
17550,zibaldone,p4345_1,person,Q134929
17551,zibaldone,p4345_1,place,Q160483
17552,zibaldone,p4345_1,place,Q13670
17553,zibaldone,p4345_1,person,Q65337
17554,zibaldone,p4345_1,person,Q913
17555,zibaldone,p4345_1,person,Q859
17556,zibaldone,p4345_1,bibl,Q12901621
17557,zibaldone,p4345_1,bibl,Q12901621
17558,zibaldone,p4345_1,person,Q129772
17559,zibaldone,p4345_1,person,Q6691
17560,zibaldone,p4345_1,person,Q435531
17561,zibaldone,p4345_1,person,Q242172
17562,zibaldone,p4345_1,place,Q11772
17563,zibaldone,p4345_1,paragraph,p4438_2
17564,zibaldone,p4345_1,bibl,viaf95174123
17565,zibaldone,p4345_1,person,Q319635
17566,zibaldone,p4345_1,person,Q160362
17567,zibaldone,p4345_1,person,Q436002
17568,zibaldone,p4345_1,place,Q11772
17569,zibaldone,p4345_1,place,Q48
17570,zibaldone,p4345_1,place,Q38060
17571,zibaldone,p4345_1,paragraph,p4351_2
17572,zibaldone,p4346_1,bibl,Q12901621
17573,zibaldone,p4346_1,person,Q859
17574,zibaldone,p4346_1,person,Q65337
17575,zibaldone,p4346_1,paragraph,p4367_1
17576,zibaldone,p4346_1,paragraph,p4352_4
17577,zibaldone,p4347_1,bibl,Q12901621
17578,zibaldone,p4347_1,person,Q65337
17579,zibaldone,p4347_1,person,Q6691
17580,zibaldone,p4347_1,bibl,Q12901621
17581,zibaldone,p4347_1,person,Q6691
17582,zibaldone,p4347_1,bibl,Q12901621
17583,zibaldone,p4347_1,person,Q65337
17584,zibaldone,p4347_1,bibl,Q1226213
17585,zibaldone,p4347_1,person,Q6197
17586,zibaldone,p4347_1,paragraph,p4352_3
17587,zibaldone,p4348_1,person,Q6691
17588,zibaldone,p4348_1,person,Q6691
17589,zibaldone,p4348_1,paragraph,p4354_4
17590,zibaldone,p4349_1,bibl,viaf4534165326366816290001
17591,zibaldone,p4349_1,person,Q3935110
17592,zibaldone,p4349_1,bibl,Q40185
17593,zibaldone,p4349_1,person,Q716994
17594,zibaldone,p4349_1,person,Q1067
17595,zibaldone,p4349_1,paragraph,p4372_2
17596,zibaldone,p4349_1,person,Q1067
17597,zibaldone,p4349_1,person,Q1401
17598,zibaldone,p4349_1,person,Q1402
17599,zibaldone,p4349_1,person,Q1067
17600,zibaldone,p4349_1,person,Q1401
17601,zibaldone,p4349_1,place,Q11772
17602,zibaldone,p4349_1,place,Q11772
17603,zibaldone,p4349_1,bibl,Q12901621
17604,zibaldone,p4349_1,person,Q65337
17605,zibaldone,p4349_1,person,Q6691
17606,zibaldone,p4349_1,paragraph,p4352_2
17607,zibaldone,p4349_1,person,Q65337
17608,zibaldone,p4349_1,paragraph,p4352_1
17609,zibaldone,p4351_1,paragraph,p4344_1
17610,zibaldone,p4351_1,person,Q6691
17611,zibaldone,p4351_1,person,Q1393399
17612,zibaldone,p4351_1,paragraph,p4317_1
17613,zibaldone,p4351_1,paragraph,p4367_3
17614,zibaldone,p4351_2,paragraph,p4345_1
17615,zibaldone,p4351_2,place,Q11772
17616,zibaldone,p4351_2,place,Q1048669
17617,zibaldone,p4351_2,paragraph,p4354_1
17618,zibaldone,p4351_2,bibl,viaf5724843
17619,zibaldone,p4351_2,person,Q1393399
17620,zibaldone,p4351_2,person,Q26825
17621,zibaldone,p4351_2,paragraph,p4318_1
17622,zibaldone,p4351_2,paragraph,p4336_3
17623,zibaldone,p4351_2,person,Q1393399
17624,zibaldone,p4352_1,paragraph,p4349_1
17625,zibaldone,p4352_1,paragraph,p4326_2
17626,zibaldone,p4352_1,paragraph,p4351_2
17627,zibaldone,p4352_2,paragraph,p4349_1
17628,zibaldone,p4352_2,bibl,Q12901621
17629,zibaldone,p4352_2,person,Q242172
17630,zibaldone,p4352_2,person,Q65337
17631,zibaldone,p4352_3,paragraph,p4347_1
17632,zibaldone,p4352_3,person,Q210350
17633,zibaldone,p4352_3,place,Q212150
17634,zibaldone,p4352_3,person,Q130650
17635,zibaldone,p4352_3,person,Q8409
17636,zibaldone,p4352_4,paragraph,p4346_1
17637,zibaldone,p4352_4,paragraph,p4317_1
17638,zibaldone,p4352_4,paragraph,p4388_4
17639,zibaldone,p4352_5,paragraph,p4339_1
17640,zibaldone,p4352_5,bibl,Q12901621
17641,zibaldone,p4352_5,person,Q1048
17642,zibaldone,p4352_5,person,Q297515
17643,zibaldone,p4352_5,bibl,Q106199
17644,zibaldone,p4352_5,person,Q15837802
17645,zibaldone,p4352_5,bibl,viaf57427223
17646,zibaldone,p4352_5,person,Q1347934
17647,zibaldone,p4352_5,person,Q65337
17648,zibaldone,p4352_5,paragraph,p4343_1
17649,zibaldone,p4352_5,person,Q242172
17650,zibaldone,p4352_5,place,Q11772
17651,zibaldone,p4352_5,place,Q183
17652,zibaldone,p4352_5,person,Q2161
17653,zibaldone,p4352_5,paragraph,p4431_3
17654,zibaldone,p4352_5,person,Q3044
17655,zibaldone,p4352_5,person,Q6691
17656,zibaldone,p4354_1,paragraph,p4351_2
17657,zibaldone,p4354_1,place,Q1747689
17658,zibaldone,p4354_2,bibl,Q546203
17659,zibaldone,p4354_2,person,Q1398
17660,zibaldone,p4354_2,bibl,Q674439
17661,zibaldone,p4354_2,bibl,Q60220
17662,zibaldone,p4354_2,bibl,zibbibl024
17663,zibaldone,p4354_2,person,Q3164045
17664,zibaldone,p4354_2,paragraph,p4334_1
17665,zibaldone,p4354_2,paragraph,p4467_1
17666,zibaldone,p4354_3,paragraph,p4343_1
17667,zibaldone,p4354_3,paragraph,p4390_2
17668,zibaldone,p4354_4,paragraph,p4348_1
17669,zibaldone,p4354_5,paragraph,p4327_1
17670,zibaldone,p4354_5,person,Q3791456
17671,zibaldone,p4354_5,person,Q930914
17672,zibaldone,p4354_5,person,Q216822
17673,zibaldone,p4354_5,person,Q242172
17674,zibaldone,p4354_5,person,Q159905
17675,zibaldone,p4354_5,person,Q65337
17676,zibaldone,p4354_5,person,Q6691
17677,zibaldone,p4354_5,bibl,Q12901621
17678,zibaldone,p4354_5,person,Q65337
17679,zibaldone,p4354_5,person,Q65337
17680,zibaldone,p4354_5,person,Q242172
17681,zibaldone,p4354_5,paragraph,p4388_3
17682,zibaldone,p4356_1,person,Q6691
17683,zibaldone,p4356_1,bibl,Q12901621
17684,zibaldone,p4356_1,person,Q65337
17685,zibaldone,p4356_1,paragraph,p4234_5
17686,zibaldone,p4356_1,paragraph,p4460_6
17687,zibaldone,p4356_2,paragraph,p4372_3
17688,zibaldone,p4356_2,person,Q1398
17689,zibaldone,p4356_2,paragraph,p4460_6
17690,zibaldone,p4357_1,person,Q1398
17691,zibaldone,p4357_1,person,Q6691
17692,zibaldone,p4357_1,paragraph,p4367_2
17693,zibaldone,p4357_1,paragraph,p4398_1
17694,zibaldone,p4357_1,person,Q650906
17695,zibaldone,p4358_1,bibl,Q12901621
17696,zibaldone,p4358_1,person,Q859
17697,zibaldone,p4358_1,person,Q868
17698,zibaldone,p4358_1,person,Q868
17699,zibaldone,p4358_1,person,Q65337
17700,zibaldone,p4358_1,person,Q859
17701,zibaldone,p4358_1,paragraph,p4372_6
17702,zibaldone,p4358_2,bibl,Q12901621
17703,zibaldone,p4358_2,person,Q6197
17704,zibaldone,p4358_2,person,Q868
17705,zibaldone,p4358_2,paragraph,p4458_1
17706,zibaldone,p4358_2,person,Q65337
17707,zibaldone,p4359_1,paragraph,p4408_2
17708,zibaldone,p4359_1,person,Q65337
17709,zibaldone,p4359_1,paragraph,p4412_5
17710,zibaldone,p4359_2,person,Q6691
17711,zibaldone,p4359_2,paragraph,p4405_1
17712,zibaldone,p4359_2,paragraph,p4408_4
17713,zibaldone,p4359_2,bibl,Q12901621
17714,zibaldone,p4359_2,person,Q6691
17715,zibaldone,p4359_2,person,Q65337
17716,zibaldone,p4359_2,paragraph,p4343_1
17717,zibaldone,p4359_2,bibl,Q12901621
17718,zibaldone,p4359_2,person,Q6691
17719,zibaldone,p4359_2,sequence,seq422
17720,zibaldone,p4359_2,paragraph,p4382_2
17721,zibaldone,p4360_1,person,Q1375186
17722,zibaldone,p4360_1,bibl,viaf14882166
17723,zibaldone,p4360_1,place,Q34370
17724,zibaldone,p4360_1,bibl,zibbibl122
17725,zibaldone,p4360_1,person,Q32376
17726,zibaldone,p4360_1,paragraph,p4312_1
17727,zibaldone,p4360_1,sequence,seq423
17728,zibaldone,p4360_1,paragraph,p2404_1
17729,zibaldone,p4361_1,paragraph,p4339_1
17730,zibaldone,p4361_1,bibl,zibbibl123
17731,zibaldone,p4361_1,place,Q2079
17732,zibaldone,p4361_1,person,Q202815
17733,zibaldone,p4361_1,bibl,Q1559841
17734,zibaldone,p4361_1,place,Q3033
17735,zibaldone,p4361_1,paragraph,p4372_4
17736,zibaldone,p4361_2,bibl,Q2928079
17737,zibaldone,p4361_2,person,Q202815
17738,zibaldone,p4361_2,paragraph,p4361_1
17739,zibaldone,p4361_2,paragraph,p4372_4
17740,zibaldone,p4361_2,paragraph,p4339_1
17741,zibaldone,p4361_2,bibl,Q4447953
17742,zibaldone,p4361_3,bibl,Q2928079
17743,zibaldone,p4361_3,bibl,zibbibl150
17744,zibaldone,p4361_3,place,Q1741
17745,zibaldone,p4361_3,person,Q65337
17746,zibaldone,p4361_3,bibl,Q12901621
17747,zibaldone,p4361_3,paragraph,p4366_2
17748,zibaldone,p4361_3,person,Q6691
17749,zibaldone,p4361_3,person,Q242172
17750,zibaldone,p4361_3,person,Q913
17751,zibaldone,p4361_3,place,Q1116491
17752,zibaldone,p4362_1,paragraph,p4312_1
17753,zibaldone,p4362_1,bibl,zibbibibl60
17754,zibaldone,p4362_1,place,Q15
17755,zibaldone,p4362_1,place,Q828
17756,zibaldone,p4362_1,place,Q35942
17757,zibaldone,p4362_2,paragraph,p4340_1
17758,zibaldone,p4362_2,bibl,Q2928079
17759,zibaldone,p4362_2,bibl,viaf49989481
17760,zibaldone,p4362_2,person,Q55674904
17761,zibaldone,p4362_2,place,Q749
17762,zibaldone,p4362_2,bibl,Q116811386
17763,zibaldone,p4362_2,person,Q84978
17764,zibaldone,p4362_2,person,Q55122231
17765,zibaldone,p4362_2,person,Q30908
17766,zibaldone,p4362_2,paragraph,p4372_5
17767,zibaldone,p4362_3,paragraph,p4322_1
17768,zibaldone,p4362_3,bibl,Q2928079
17769,zibaldone,p4362_3,person,Q5596929
17770,zibaldone,p4362_3,place,Q84
17771,zibaldone,p4362_3,person,Q41523
17772,zibaldone,p4362_3,person,Q6691
17773,zibaldone,p4362_3,paragraph,p4414_2
17774,zibaldone,p4362_3,person,Q41523
17775,zibaldone,p4362_3,bibl,Q20552058
17776,zibaldone,p4362_3,bibl,Q35160
17777,zibaldone,p4362_3,person,Q5596929
17778,zibaldone,p4362_3,person,Q57879
17779,zibaldone,p4362_3,paragraph,p4319_2
17780,zibaldone,p4362_3,person,Q6691
17781,zibaldone,p4362_3,person,Q242172
17782,zibaldone,p4364_1,paragraph,p4170_12
17783,zibaldone,p4364_1,bibl,zibbibl095
17784,zibaldone,p4364_1,person,Q32376
17785,zibaldone,p4364_1,paragraph,p4312_1
17786,zibaldone,p4364_2,bibl,Q2928079
17787,zibaldone,p4364_2,person,Q574368
17788,zibaldone,p4364_2,person,Q2286259
17789,zibaldone,p4364_2,paragraph,p4412_1
17790,zibaldone,p4364_2,person,Q57420
17791,zibaldone,p4364_2,place,Q220
17792,zibaldone,p4364_2,person,Q574368
17793,zibaldone,p4364_2,place,Q2277
17794,zibaldone,p4364_2,person,Q574368
17795,zibaldone,p4364_2,person,Q57420
17796,zibaldone,p4364_2,person,Q32376
17797,zibaldone,p4364_2,paragraph,p4312_2
17798,zibaldone,p4364_2,person,Q574368
17799,zibaldone,p4364_2,person,Q57420
17800,zibaldone,p4364_2,paragraph,p4471_3
17801,zibaldone,p4365_1,paragraph,p4336_1
17802,zibaldone,p4365_1,place,Q1273
17803,zibaldone,p4365_2,person,Q168962
17804,zibaldone,p4365_2,person,Q1490588
17805,zibaldone,p4365_2,place,Q84
17806,zibaldone,p4365_2,person,Q466048
17807,zibaldone,p4365_2,person,Q706003
17808,zibaldone,p4365_2,paragraph,p4477_2
17809,zibaldone,p4366_2,paragraph,p4361_3
17810,zibaldone,p4366_2,bibl,Q12901621
17811,zibaldone,p4366_2,person,Q6691
17812,zibaldone,p4366_2,person,Q65337
17813,zibaldone,p4366_2,person,Q242172
17814,zibaldone,p4366_2,person,Q6691
17815,zibaldone,p4366_2,bibl,Q12901621
17816,zibaldone,p4366_2,person,Q65337
17817,zibaldone,p4366_2,person,Q6691
17818,zibaldone,p4366_2,person,Q65337
17819,zibaldone,p4367_1,paragraph,p4346_1
17820,zibaldone,p4367_1,paragraph,p4388_2
17821,zibaldone,p4367_2,paragraph,p4357_1
17822,zibaldone,p4367_3,paragraph,p4351_1
17823,zibaldone,p4367_3,place,Q11772
17824,zibaldone,p4367_3,person,Q133337
17825,zibaldone,p4367_3,person,Q6691
17826,zibaldone,p4368_2,bibl,Q3824985
17827,zibaldone,p4368_2,person,Q1399
17828,zibaldone,p4368_2,person,Q1049990
17829,zibaldone,p4368_2,person,Q59138
17830,zibaldone,p4368_2,person,Q1399
17831,zibaldone,p4368_2,person,Q1049990
17832,zibaldone,p4368_2,person,Q1067
17833,zibaldone,p4368_2,person,Q1399
17834,zibaldone,p4368_2,person,Q43423
17835,zibaldone,p4368_2,place,Q2044
17836,zibaldone,p4368_2,person,Q1399
17837,zibaldone,p4368_2,person,Q3750001
17838,zibaldone,p4368_2,person,Q23019053
17839,zibaldone,p4368_2,place,Q2634
17840,zibaldone,p4368_2,person,Q4295
17841,zibaldone,p4368_2,person,Q4295
17842,zibaldone,p4368_2,person,Q23019053
17843,zibaldone,p4368_2,person,Q1399
17844,zibaldone,p4368_2,paragraph,p4430_1
17845,zibaldone,p4369_1,person,Q6691
17846,zibaldone,p4369_1,person,Q859
17847,zibaldone,p4369_1,person,Q868
17848,zibaldone,p4369_1,person,Q117253
17849,zibaldone,p4369_1,person,Q43706
17850,zibaldone,p4369_1,person,Q8018
17851,zibaldone,p4369_1,paragraph,p4414_3
17852,zibaldone,p4369_1,paragraph,p4416_3
17853,zibaldone,p4369_1,person,Q859
17854,zibaldone,p4369_2,bibl,Q2928079
17855,zibaldone,p4369_2,place,Q90
17856,zibaldone,p4369_2,person,Q744540
17857,zibaldone,p4369_2,person,Q868
17858,zibaldone,p4369_2,person,Q1527017
17859,zibaldone,p4369_2,paragraph,p4312_2
